pubDate,title,description
2025-12-11 12:30:00,일냈다...감독이 옥관문화훈장 수상까지 한 넷플릭스 누적 시청자수 1위...,'케이팝 데몬 헌터스'를 연출한 매기 강 감독이 옥관문화훈장을 받았다.지난 10일 문화체육관광부는 올해... 최휘영 문체부 장관은 &quot;그 어느 때보다도 K-컬처와 K콘텐츠를 향한 세계의 관심도가 높다&quot;며 &quot;콘텐츠 산업이... 
2025-12-11 12:22:00,"[K-Wave 경제] 한국 화장품, 미국 소매업계 재편","하지만 한국의 급성장하는 ▶ 대중문화 영향력 또한 더욱 중요한 요인으로 작용 한국은 문화적 위상이 최고조에 달했으며, &quot;케이팝 데몬 헌터스(K-pop Demon Hunters)&quot;과 같은 작품들이 영화와 음악 스트리밍 차트를... "
2025-12-11 11:46:00,"'케데헌' 여성들, 美 포브스 '세계서 가장 영향력 있는 女 100인'",&quot; 글로벌 신드롬을 일으킨 넷플릭스 K-팝 애니메이션 영화 '케이팝 데몬 헌터스'(케데헌) 여성 창작진이 미국의 권위 있는 경제 전문 매체 '포브스'가 10일(현지시간) 발표한 '2025년 세계에서 가장 영향력 있는 여성 100인... 
2025-12-11 11:42:00,"'케데헌'→올데프 대박난 테디, 국무총리표창 받았다 [공식]","뿐만 아니라 전 세계를 열광시킨 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스'의 메인 OST를 다수 작곡, K팝을 넘어 K콘텐츠의 위상을 끌어올렸다. 이렇듯 새로운 음악과 콘텐츠 제작으로 K팝의 세계화에 앞장 선... "
2025-12-11 11:38:00,"[셀럽이슈] 캣츠아이→스키즈·이재, 숏폼 트렌드 휩쓴 K팝",여기에 '케이팝 데몬 헌터스' OST로 화제를 모은 작곡가 이재가 '올해의 작곡가'로 선정되며 K팝의 강세를 제대로 입증했다. 10일 발표된 틱톡(TikTok) 연말 결산 리포트 '이어 인 뮤직(Year in Music)'에 따르면... 
2025-12-11 11:31:00,"케데헌 여성들, '세계 영향력 있는 여성' 100위… 다카이치 日 총리 3위",올해 K팝 열풍을 이끈 넷플릭스 애니메이션 '케이팝 데몬 헌터스(케데헌)'가 미국 포브스 선정 '세계에서 가장 영향력 있는 여성 100인'에 이름을 올렸다. 다카이치 사나에 일본 총리는 아시아 여성 중 가장 높은 3위를... 
2025-12-11 11:27:00,"테디, 올데프→'케데헌' 흥행에 국무총리표창 수상","뿐만 아니라 전 세계를 열광시킨 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스'의 메인 OST를 다수 작곡, K팝을 넘어 K콘텐츠의 위상을 끌어올렸다. 이렇듯 새로운 음악과 콘텐츠 제작으로 K팝의 세계화에 앞장 선... "
2025-12-11 11:20:00,"더블랙레이블 테디, 국무총리표창 수상","'골든'을 비롯 글로벌 신드롬을 일으킨 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스'의 메인 OST를 다수 작곡했다. 더블랙레이블은 &quot;K컬처를 향한 전 세계의 커다란 관심은 엔터테인먼트업계의 기쁨과 행복이고, 그... "
2025-12-11 10:56:00,“한반도 평화와 통일 공감대 넓혀가겠다”,"이어 주니어평통인 밀피타스 고교 12학년이 임요셉군이 섹서폰으로 K팝 데몬 헌터스 삽입곡인 '골든'을 연주해 박수를 받았다. 또 이세영, 방지현, 백지환 플룻 오보에 3중주 앙상블 식전공연도 있었다. 방용승 사무처장은... "
2025-12-11 10:40:00,"농심 신라면·새우깡, 케데헌 패키지로 패키지디자인 대상",농심이 신라면과 새우깡 등 대표 제품에 K-팝 애니메이션 세계관을 입힌 ‘농심X케데헌 신라면·새우깡’... 수상작은 농심이 지난 8월 넷플릭스 애니메이션 영화 ‘케이팝 데몬 헌터스’와 협업해 선보인 한정 패키지다.... 
2025-12-11 10:35:00,"'케데헌의 여성들', 올해 가장 영향력 있는 여성 100인에 선정…이부진...",전 세계적인 인기를 구가한 애니메이션 영화 '케이팝 데몬 헌터스'(이하 케데헌)의 여성들이 포브스가 선정한 '2025년 영향력 있는 여성 100인' 명단에 입성했다. 10일(현지시간) 미국 경제지 포브스는 올 한해동안 강력한... 
2025-12-11 10:23:00,"'케데헌' OST→올데프 신드롬 주역...테디, 국무총리상 받았다","뿐만 아니라 전 세계를 열광시킨 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스'의 메인 OST를 다수 작곡, K팝을 넘어 K콘텐츠의 위상을 끌어올렸다. 더블랙레이블 관계자는 &quot;K컬처를 향한 전 세계의 커다란 관심은... "
2025-12-11 10:14:00,"프로듀서 테디, '2025 대한민국 콘텐츠 대상' 해외진출유공 부문 국무총...",뿐만 아니라 전 세계적으로 흥행한 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스'의 메인 OST를 다수 작곡하며 K팝을 넘어 K콘텐츠의 위상을 끌어올리는 데 기여했다. [스타데일리뉴스=]
2025-12-11 10:08:00,"테디, 국무총리표창 수상","뿐만 아니라 전 세계를 열광시킨 넷플릭스 애니메이션 영화 ‘케이팝 데몬 헌터스’의 메인 OST를 다수 작곡, K팝을 넘어 K콘텐츠의 위상을 끌어올렸다. 이렇듯 새로운 음악과 콘텐츠 제작으로 K팝의 세계화에 앞장 선... "
2025-12-11 09:55:00,"프로듀서 테디, 국무총리표창 수상..더블랙레이블 “K콘텐츠의 발전을 ...","뿐만 아니라 전 세계를 열광시킨 넷플릭스 애니메이션 영화 ‘케이팝 데몬 헌터스’의 메인 OST를 다수 작곡, K팝을 넘어 K콘텐츠의 위상을 끌어올렸다. 더블랙레이블 관계자는 “K컬처를 향한 전 세계의 커다란 관심은... "
2025-12-11 09:43:00,"'케데헌' 매기강 감독 옥관문화훈장, '폭싹 속았수다' 김원석 문화포장","매기 강 감독, &lt;폭싹 속았수다&gt; 김원석 연출&quot;/&gt; 넷플릭스 애니메이션 &lt;케이팝 데몬 헌터스&gt;를 연출한 매기 강 감독이 옥관문화훈장을 받았습니다. 문화체육관광부와 한국콘텐츠진흥원은 어제 서울 코엑스에서 '2025... "
2025-12-11 09:36:00,"프로듀서 테디(TEDDY), '2025 대한민국 콘텐츠 대상' 해외진출유공 부문...","뿐만 아니라 전 세계를 열광시킨 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스'의 메인 OST를 다수 작곡, K팝을 넘어 K콘텐츠의 위상을 끌어올렸다. 이렇듯 새로운 음악과 콘텐츠 제작으로 K팝의 세계화에 앞장 선... "
2025-12-11 09:34:00,"케데헌·올데프·미야오…더블랙레이블 테디, 국무총리표창",특히 '골든'을 비롯 글로벌 신드롬을 일으킨 넷플릭스 K-팝 애니메이션 영화 '케이팝 데몬 헌터스'(케데헌)의 메인 OST를 다수 작곡했다. '골든'은 내달 11일 열리는 '제83회 골든글로브' 시상식에서 최우수... 
2025-12-11 09:22:00,[유통딜리버리] 신세계百ㆍ이마트ㆍ롯데마트ㆍ갤러리아ㆍGS25ㆍCUㆍ11번...,"K-컬처 트렌드를 반영해 데몬헌터스 피규어, 미미 인형 한복 시리즈 등 한국 감성 담은 상품을 대거 선보인다. 20일부터 25일까지는 1만원 이상 구매 고객 대상 스탬프 적립 행사를 열어 선착순으로 이마티콘을... "
2025-12-11 09:22:00,"'골든' 만든 테디, 해외진출유공 부문 국무총리표창 수상","뿐만 아니라 전 세계를 열광시킨 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스'의 메인 OST를 다수 작곡, K팝을 넘어 K콘텐츠의 위상을 끌어올렸다. 이렇듯 새로운 음악과 콘텐츠 제작으로 K팝의 세계화에 앞장 선... "
2025-12-11 09:06:00,"테디, '2025 콘텐츠 대상' 국무총리표창…'K팝 세계화' 공로 인정","특히 MEOVV(미야오)와 ALLDAY PROJECT(올데이 프로젝트) 등 5세대 아이돌의 성공적인 론칭과 더불어, 넷플릭스 애니메이션 '케이팝 데몬 헌터스' OST 작업을 통해 K팝을 넘어선 'K콘텐츠'의 외연 확장을 이끌었다는 점에서... "
2025-12-11 09:04:00,"테디, '콘텐츠 대상' 국무총리표창⋯올데프→'케데헌' OST 신드롬 주역","또 전 세계를 열광시킨 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스'의 메인 OST를 다수 작곡, K팝을 넘어 K콘텐츠의 위상을 끌어올렸다는 평가를 받았다. 더블랙레이블 관계자는 &quot;K컬처를 향한 전 세계의 커다란... "
2025-12-11 08:54:00,"'케데헌' OST→올데프 제작한 테디, 국무총리표창 수상","이뿐만 아니라 전 세계를 열광시킨 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스'의 메인 OST를 다수 작곡, K팝을 넘어 K콘텐츠의 위상을 끌어올렸다. 이렇듯 새로운 음악과 콘텐츠 제작으로 K팝의 세계화에 앞장선... "
2025-12-11 08:54:00,"테디, 콘텐츠 대상 국무총리표창…K-팝 세계화 공로 인정",데뷔시키며 K-팝 5세대 흐름을 주도했다.그의 활동은 음악을 넘어 콘텐츠 산업 전반으로 확장됐다. 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스'의 주요 OST를 작곡해 글로벌 플랫폼 내 K-콘텐츠 인지도 상승에도... 
2025-12-11 08:54:00,글로벌 신드롬 입증…'케데헌' 헌트릭스 타임지 표지 장식,넷플릭스 애니메이션 '케이팝 데몬 헌터스(케데헌)' 속 가상 걸그룹 헌트릭스가 미국 시사주간지 타임(Time) 표지를 장식했다. 9일(현지시간) 미국 시사주간지 타임은 케데헌을 2025년 '올해의 돌파구(Breakthrough of the... 
2025-12-11 08:41:00,"올데프·'케데헌' 신드롬 만든 테디, '콘텐츠 대상' 국무총리 표창 받았...","뿐만 아니라 전 세계를 열광시킨 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스'의 메인 OST를 다수 작곡, K팝을 넘어 K콘텐츠의 위상을 끌어올렸다는 평가를 받았다. 더블랙레이블 관계자는 &quot;K컬처를 향한 전 세계의... "
2025-12-11 08:38:00,"테디, ‘콘텐츠 대상’ 국무총리표창…K팝 공로","미야오와 올데이 프로젝트를 데뷔시키며 음악적 색채를 공고히 했고, 넷플릭스 영화 ‘케이팝 데몬 헌터스’ OST를 다수 작곡했다. 더블랙레이블은 “K-컬처를 향한 전 세계 관심은 엔터테인먼트업계의 행복”이라며... "
2025-12-11 08:33:00,"테디, '케데헌' OST의 주역…콘텐츠대상 국무총리표창",넷플릭스 영화 '케이팝 데몬 헌터스' OST를 다수 작곡하기도 했다. 더블랙레이블 측은 &quot;K-컬처를 향한 전 세계 관심은 엔터테인먼트업계의 행복&quot;이라며 &quot;그 가치를 인정해 주는 분들 덕분에 더 좋은 콘텐츠가 탄생할 수... 
2025-12-11 08:29:00,"테디, 국무총리표창 수상…‘미야오’·‘올데이’→‘케데헌’ OST 작곡...","또한 전 세계를 열광시킨 넷플릭스 애니메이션 영화 ‘케이팝 데몬 헌터스’의 메인 OST를 다수 작곡, K팝을 넘어 K콘텐츠의 위상을 끌어올렸다. 더블랙레이블 관계자는 “K컬처를 향한 전 세계의 커다란 관심은... "
2025-12-11 08:16:00,"테디, 국무총리표창 영예..&quot;K콘텐츠 발전 위해 힘쓰겠다&quot;[공식]","뿐만 아니라 전 세계를 열광시킨 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스'의 메인 OST를 다수 작곡, K팝을 넘어 K콘텐츠의 위상을 끌어올렸다. 이렇듯 새로운 음악과 콘텐츠 제작으로 K팝의 세계화에 앞장 선... "
2025-12-11 08:13:00,"테디, 마침내 기쁜 소식 전했다…국무총리표창 수상","뿐만 아니라 전 세계를 열광시킨 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스'의 메인 OST를 다수 작곡, K팝을 넘어 K콘텐츠의 위상을 끌어올렸다. 더블랙레이블 관계자는 &quot;K컬처를 향한 전 세계의 커다란 관심은... "
2025-12-11 08:11:00,"엔믹스, 英 NME '올해 최고 K팝'…케데헌·이프아이·제니·샤이니 키 '톱...","2위는 넷플릭스 K-팝 애니메이션 영화 '케이팝 데몬 헌터스'(케데헌) 속 가상 걸그룹 '헌트릭스(HUNTR/X)'의 '골든(Golden)'이다. NME는 &quot;보컬을 맡은 이재(EJAE), 오드리 누나(Audrey Nuna), 레이 아미(Rei Ami)는 세련된 K팝... "
2025-12-11 08:02:00,2025 가장 많이 언급된 화제의 키워드(5),K-POP DEMON HUNTERS K-팝과 우리나라 전통 무속이 결합한 넷플릭스 애니메이션 &lt;케이팝 데몬 헌터스&gt;(&lt;케데헌... ‘소다 팝 챌린지’는 물론 주제곡 ‘골든’ 역시 테일러 스위프트의 거센 추격을 따돌리며 지구 곳곳에... 
2025-12-11 07:13:00,[잇슈 컬처] 로제·지민·케데헌…미 빌보드 연말 결산,특히 애니메이션 '케이팝 데몬 헌터스'의 노래는 일곱 곡이나 이 차트에 포함됐는데요. '케이팝 데몬 헌터스'는 앨범 차트인 '빌보드 200'의 연말 결산에서도 K팝 장르 중 가장 높은 13위를 기록했습니다. 이밖에 로제 씨의... 
2025-12-11 07:02:00,[문화연예 플러스] 로제 '아파트' 미국 빌보드 연말결산 '글로벌 200' 정...,"K-팝의 저력이 돋보이는 한 해였는데요. 미국 빌보드 연말 결산 싱글·앨범 차트에서 블랙핑크 로제의... '케이팝 데몬 헌터스' OST는 '골든'을 비롯해 '유어 아이돌', '소다 팝' 등 무려 7곡이 '핫 100'에 이름을 올리며... "
2025-12-11 06:59:00,[문화연예 플러스] '케데헌' 매기 강 감독 옥관문화훈장 받아,"옥관문화훈장은 문화·예술 분야에서 사회적으로 크게 이바지한 인물에게 주는 훈장으로, 강 감독은 '케이팝 데몬 헌터스'를 연출해 K-컬처, K-팝과 연관산업의 해외 진출에 기여한 공로를 인정받았습니다."
2025-12-11 04:15:00,[광화문]K컬처 '케데헌'과 일본의 '국보',올해 K컬처 최대의 히트상품으로는 단연 지난 6월 넷플릭스에서 공개된 애니메이션 '케이팝 데몬 헌터스... '(아파트)는 K-컨텐츠의 영역을 몇단계 확장시켰다. 과거에 가장 한국적인 것이 가장 세계적이라는 말이 절대... 
2025-12-11 00:53:00,"‘케데헌’ 매기 강 감독, 옥관문화훈장",대한민국 콘텐츠대상 시상식 넷플릭스 애니메이션 ‘케이팝 데몬 헌터스’를 연출한 매기 강 감독이 옥관문화훈장을 받았다. 문화체육관광부와 한국콘텐츠진흥원은 10일 ‘2025 대한민국 콘텐츠대상 시상식’을 열고 올... 
2025-12-11 00:34:00,[여의도포럼] 도시의 미래는 가상공간에서 결정된다,"OTT를 통해 소개된 ‘케데헌(케이팝 데몬 헌터스)’ 열풍은 관광 패턴을 바꿔 놓으면서 서울의 북촌 한옥마을, 남산, 청계천, 낙산공원을 ‘디지털 성지순례’ 대상으로 만들어 놓았다. 유튜브를 통해 확산된 싸이의 ‘강남... "
2025-12-10 23:45:00,[팩트추적] 골드아워의 시작? K-컬처의 빛과 그림자,[이재명 / 대통령 : '케이팝 데몬 헌터스'에서는 K-팝 아이돌과 팬들이 강력한 연대로 어둠을 물리치는 '혼문'을 완성합니다. 위기와 불확실성의 시대일수록 하나 되는 연대와 협력이….&quot;] 트럼프 대통령을 위해 제작된 신라... 
2025-12-10 21:43:00,"‘케데헌’ 연출 매기 강 감독, 옥관문화훈장 수훈",넷플릭스 애니메이션 &lt;케이팝 데몬 헌터스&gt;를 연출한 매기 강 감독(사진)이 옥관문화훈장을 받았다. 문화체육관광부와 한국콘텐츠진흥원은 10일 오후 서울 강남 코엑스에서 ‘2025 대한민국 콘텐츠대상 시상식’을 열고 강... 
